"","item","item_link","is_beer","n","beer","price"
"42","Julius Flagship Tree House IPA","https://treehousebrew.com/shop/p/julius-flagship-tree-house-ipa",TRUE,1,"Julius Flagship Tree House IPA",91.2
"43","Green Flagship American IPA","https://treehousebrew.com/shop/p/green-flagship-american-ipa",TRUE,1,"Green Flagship American IPA",91.2
"44","Give Me All Of Your Hops - Hump Day Hop Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-hump-day-hop-edition-mix-pack",TRUE,1,"Give Me All Of Your Hops - Hump Day Hop Edition Mix Pack",105.2
"45","Tree Of Light Barrel-aged Barleywine","https://treehousebrew.com/shop/p/tree-of-light-barrel-aged-barleywine",TRUE,1,"Tree Of Light Barrel-aged Barleywine",18
"46","Spring Seasonal Double IPA [4-pack]","https://treehousebrew.com/shop/p/spring-seasonal-double-ipa-4-pack",TRUE,1,"Spring Seasonal Double IPA [4-pack]",18.2
"47","Haze Double IPA - 12 oz. Cans [12-pack]","https://treehousebrew.com/shop/p/haze-double-ipa-12-oz-cans-12-pack",TRUE,1,"Haze Double IPA - 12 oz. Cans [12-pack]",39.6
"48","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,2,"King Julius",123.95
"49","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,2,"Seven",123.95
"50","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,2,"Beginner's Mind",123.95
"51","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,2,"Weeknight 12oz",123.95
"52","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Alter Ego",123.95
"53","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Brighter Than Starlight",123.95
"54","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Brilliant",123.95
"55","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Doubleganger",123.95
"56","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Double Shot Espresso- Can",123.95
"57","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Green",123.95
"58","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Haze",123.95
"59","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Hold On To Sunshine",123.95
"60","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Impermanence- Can",123.95
"61","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Julius",123.95
"62","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Mega Treat",123.95
"63","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Nervous Energy",123.95
"64","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Simple Life- Can",123.95
"65","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Somewhere, Something",123.95
"66","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Thank You",123.95
"67","Give Me All Of Your Cans - Ultimate Variety Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-ultimate-variety-mix-pack",TRUE,1,"Wanderer",123.95
"68","Saturated Double IPA with Honey + Mango Simple Syrup","https://treehousebrew.com/shop/p/saturated-double-ipa-with-honey-mango-simple-syrup",TRUE,1,"Saturated Double IPA with Honey + Mango Simple Syrup",21.2
"69","Beginner's Mind Double IPA [4-pack]","https://treehousebrew.com/shop/p/beginners-mind-double-ipa-4-pack",TRUE,1,"Beginner's Mind Double IPA [4-pack]",20.2
"70","Weeknight Double IPA - 12 oz exclusive! - [6-pack]","https://treehousebrew.com/shop/p/weeknight-double-ipa-12-oz-exclusive-4-pack",TRUE,1,"Weeknight Double IPA - 12 oz exclusive! - [6-pack]",19.8
"71","Seven Anniversary Double IPA [4-pack]","https://treehousebrew.com/shop/p/seven-anniversary-double-ipa-4-pack",TRUE,1,"Seven Anniversary Double IPA [4-pack]",21.2
"72","Stout Lover's Delight [Can Edition!]","https://treehousebrew.com/shop/p/stout-lovers-delight-can-edition",TRUE,2,"Double Shot Espresso",83.1
"73","Stout Lover's Delight [Can Edition!]","https://treehousebrew.com/shop/p/stout-lovers-delight-can-edition",TRUE,2,"Hold On To Sunshine Milk Stout with Coffee + Chocolate + Peanut Butter",83.1
"74","Stout Lover's Delight [Can Edition!]","https://treehousebrew.com/shop/p/stout-lovers-delight-can-edition",TRUE,2,"Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee",83.1
"75","Stout Lover's Delight [Can Edition!]","https://treehousebrew.com/shop/p/stout-lovers-delight-can-edition",TRUE,2,"Nervous Energy Milk Stout with Vanilla + Coffee + Maple",83.1
"76","Stout Lover's Delight [Can Edition!]","https://treehousebrew.com/shop/p/stout-lovers-delight-can-edition",TRUE,2,"Simple Life - Imperial Milk Stout with Chocolate + Marshmallow + Graham Cracker",83.1
"77","Stout Lover's Delight [Can Edition!]","https://treehousebrew.com/shop/p/stout-lovers-delight-can-edition",TRUE,2,"Somewhere, Something Milk Stout with Chocolate + Vanilla",83.1
"78","Wanderer Unfiltered Helles Lager [4-pack]","https://treehousebrew.com/shop/p/wanderer-helles-lager-4-pack",TRUE,1,"Wanderer Unfiltered Helles Lager [4-pack]",13.2
"79","Thank You Double IPA [4-pack]","https://treehousebrew.com/shop/p/thank-you-double-ipa-4-pack",TRUE,1,"Thank You Double IPA [4-pack]",21.2
"80","On The Fly Double IPA [12 oz - 6-Pack]","https://treehousebrew.com/shop/p/on-the-fly-double-ipa-12-oz-6-pack",TRUE,1,"On The Fly Double IPA [12 oz - 6-Pack]",22.8
"81","Somewhere Something Milk Stout with Chocolate + Vanilla + Coffee","https://treehousebrew.com/shop/p/somewhere-something-milk-stout-with-chocolate-vanilla-coffee",TRUE,1,"Somewhere Something Milk Stout with Chocolate + Vanilla + Coffee",22.2
"82","Tempo Dry-hopped German Pilsner [4-pack]","https://treehousebrew.com/shop/p/tempo-dry-hopped-german-pilsner-4-pack",TRUE,1,"Tempo Dry-hopped German Pilsner [4-pack]",10.2
"83","Brighter Than Starlight Double IPA [4-pack]","https://treehousebrew.com/shop/p/brighter-than-starlight-double-ipa-4-pack",TRUE,1,"Brighter Than Starlight Double IPA [4-pack]",21.2
"84","Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]","https://treehousebrew.com/shop/p/hold-on-to-sunshine-milk-stout-with-chocolate-peanut-butter-coffee-4-pack",TRUE,1,"Hold On To Sunshine Milk Stout with Chocolate + Peanut Butter + Coffee [4-pack]",21.2
"85","Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]","https://treehousebrew.com/shop/p/impermanence-imperial-milk-stout-with-chocolate-maple-coffee",TRUE,1,"Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]",34.2
"86","Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]","https://treehousebrew.com/shop/p/nervous-energy-milk-stout-with-maple-vanilla-cinnamon-4-pack",TRUE,1,"Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]",21.2
"87","Double Shot Espresso Imperial Coffee Stout with Extra Coffee [4-pack]","https://treehousebrew.com/shop/p/double-shot-espresso-imperial-coffee-stout-with-extra-coffee-4-pack",TRUE,1,"Double Shot Espresso Imperial Coffee Stout with Extra Coffee [4-pack]",34.2
"88","Simple Life Imperial S'mores Milk Stout with Chocolate + Marshmallow + Graham Crackers [4-pack]","https://treehousebrew.com/shop/p/simple-life-imperial-smores-milk-stout-with-chocolate-marshmallow-graham-crackers",TRUE,1,"Simple Life Imperial S'mores Milk Stout with Chocolate + Marshmallow + Graham Crackers [4-pack]",34.2
"89","Sweet Ride - Peanut Butter + Hazelnut Coffee / Imperial Milk Stout [500 ML]","https://treehousebrew.com/shop/p/sweet-ride-peanut-butter-hazelnut-coffee-imperial-milk-stout",TRUE,1,"Sweet Ride - Peanut Butter + Hazelnut Coffee / Imperial Milk Stout [500 ML]",12
"90","Triple Shot House Blend Imperial Stout with custom House-roasted Coffee [500 ML]","https://treehousebrew.com/shop/p/triple-shot-house-blend-imperial-stout-with-custom-house-roasted-coffee-500-ml",TRUE,1,"Triple Shot House Blend Imperial Stout with custom House-roasted Coffee [500 ML]",11
"91","Sweet Ride - Espresso + Raspberry + Vanilla / Imperial Milk Stout [500 ML Bottle]","https://treehousebrew.com/shop/p/sweet-ride-peanut-butter-hazelnut-coffee-imperial-milk-stout-y5l5r",TRUE,1,"Sweet Ride - Espresso + Raspberry + Vanilla / Imperial Milk Stout [500 ML Bottle]",12
"92","Steadfast Barrel-blended Imperial Stout with Chocolate + Coffee [12 oz Bottle]","https://treehousebrew.com/shop/p/steadfast-barrel-blended-imperial-stout-with-chocolate-coffee",TRUE,1,"Steadfast Barrel-blended Imperial Stout with Chocolate + Coffee [12 oz Bottle]",10
"93","Big Nugget Barrel-Blended Imperial Stout with Almonds + Coconut [12 oz. Bottle]","https://treehousebrew.com/shop/p/big-nugget-barrel-blended-imperial-stout-with-almonds-coconut",TRUE,1,"Big Nugget Barrel-Blended Imperial Stout with Almonds + Coconut [12 oz. Bottle]",10
"94","The Universe Is Indifferent - Imperial Milk Stout with Chocolate + Coffee [500 ML Bottle]","https://treehousebrew.com/shop/p/the-universe-is-indifferent-imperial-milk-stout-with-chocolate-coffee",TRUE,1,"The Universe Is Indifferent - Imperial Milk Stout with Chocolate + Coffee [500 ML Bottle]",12
"95","Sweet Ride Cookies and Cream Banana Cream Sundae [500 ML]","https://treehousebrew.com/shop/p/sweet-ride-cookies-amp-cream-banana-cream-sundae",TRUE,1,"Sweet Ride Cookies and Cream Banana Cream Sundae [500 ML]",12
"96","Tree Of Life Blended Barleywine - Batch Two [12 oz. Bottle]","https://treehousebrew.com/shop/p/tree-of-life-blended-barleywine",TRUE,NA,NA,NA
"97","Chocolate Fudge Cake Imperial Milk Stout with Chocolate and Vanilla [500 ML]","https://treehousebrew.com/shop/p/chocolate-fudge-cake-imperial-milk-stout-with-chocolate-amp-vanilla",TRUE,1,"Chocolate Fudge Cake Imperial Milk Stout with Chocolate and Vanilla [500 ML]",12
"98","Cozy Baltic Porter [500 ML Bottle]","https://treehousebrew.com/shop/p/cozy-baltic-porter",TRUE,1,"Cozy Baltic Porter [500 ML Bottle]",6.5
"99","Sweet Ride Fluffernutter [500 ML]","https://treehousebrew.com/shop/p/sweet-ride-fluffernutter",TRUE,1,"Sweet Ride Fluffernutter [500 ML]",12
"100","Warmth - Belgian-style Quadrupel [12 oz Bottle]","https://treehousebrew.com/shop/p/warmth-belgian-style-quadrupel",TRUE,1,"Warmth - Belgian-style Quadrupel [12 oz Bottle]",4
"101","Love Imperial Red Velvet Cake Milk Stout [500 ML]","https://treehousebrew.com/shop/p/love-imperial-red-velvet-cake-milk-stout",TRUE,1,"Love Imperial Red Velvet Cake Milk Stout [500 ML]",12
"102","Juice Project Teku","https://treehousebrew.com/shop/p/juice-project-teku",FALSE,NA,NA,NA
"103","Staff Acknowledgement [Tip Jar]","https://treehousebrew.com/shop/p/ikmufggvm2junnr92g4dsmsl542gdn",FALSE,NA,NA,NA
"104","Monochrome Medium-Dark Roast Blend [Whole Bean]","https://treehousebrew.com/shop/p/monochrome-medium-dark-roast-blend-whole-bean-new",FALSE,NA,NA,NA
"105","Tree House Blend Coffee [Whole Bean]","https://treehousebrew.com/shop/p/tree-house-blend-coffee",FALSE,NA,NA,NA
"106","Aurora Blend Coffee [Whole Bean]","https://treehousebrew.com/shop/p/aurora-blended-coffee-new",FALSE,NA,NA,NA
"107","Paragon Espresso Blend","https://treehousebrew.com/shop/p/paragon-espresso-blend",FALSE,NA,NA,NA
"108","Ultimate Coffee Lover's Starter Kit","https://treehousebrew.com/shop/p/ultimate-coffee-lovers-starter-kit",FALSE,NA,NA,NA
"109","CHEMEX Bonded Filters","https://treehousebrew.com/shop/p/chemex-bonded-filters",FALSE,NA,NA,NA
"110","The Tree House CHEMEX","https://treehousebrew.com/shop/p/the-tree-house-chemex",FALSE,NA,NA,NA
"111","Tree House Coffee Company Diner Mug","https://treehousebrew.com/shop/p/tree-house-coffee-company-diner-mug",FALSE,NA,NA,NA
"112","Willi Becher Glass - Tree House Logo [Choose Color!]","https://treehousebrew.com/shop/p/orange-willi-becher-glass",FALSE,NA,NA,NA
"113","Juice Machine Teku","https://treehousebrew.com/shop/p/juice-machine-teku",FALSE,NA,NA,NA
"114","Tulip Glass with Tree House logo [Choose Color!]","https://treehousebrew.com/shop/p/tulip-glass-black-logo",FALSE,NA,NA,NA
"115","60 Oz. Pitcher","https://treehousebrew.com/shop/p/60-oz-pitcher",FALSE,NA,NA,NA
"116","Tree House Puzzles (1000 Piece)","https://treehousebrew.com/shop/p/julius-puzzle-1000-piece",FALSE,NA,NA,NA
"117","Rastal Teku with Tree House Logo [Choose Color!]","https://treehousebrew.com/shop/p/rastal-teku-black-tree-logo",FALSE,NA,NA,NA
"118","Speckled Almond Coffee Mug","https://treehousebrew.com/shop/p/speckled-almond-coffee-mug",FALSE,NA,NA,NA
"119","Tree House Diamond Logo Tote Bag!","https://treehousebrew.com/shop/p/tree-house-diamond-logo-tote-bag",FALSE,NA,NA,NA
"120","Coleman Cooler with Tree House Logo","https://treehousebrew.com/shop/p/coleman-cooler-with-tree-house-logo",FALSE,NA,NA,NA
"121","Green Can Caddie","https://treehousebrew.com/shop/p/st-paddys-day-can-caddie",FALSE,NA,NA,NA
"122","White Logo 15.25 oz Spiegelau Cognac Glass","https://treehousebrew.com/shop/p/white-logo-1525-oz-spiegelau-cognac-glass",FALSE,NA,NA,NA
"123","Fair & Square Whole Bean Coffee","https://treehousebrew.com/shop/p/fair-square-whole-bean-coffee",FALSE,NA,NA,NA
"124","Tree House Bottle Opener","https://treehousebrew.com/shop/p/tree-house-bottle-opener",FALSE,NA,NA,NA
