"","item","item_link","is_beer","n","beer","price"
"29","Juice Project Citra + Bru-1 [4-pack]","https://treehousebrew.com/shop/p/juice-project-citra-bru-1",TRUE,1,"Juice Project Citra + Bru-1 [4-pack]",21.2
"30","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,1,"Curiosity One Hundred Nine",121.45
"31","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,1,"Fascination",121.45
"32","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,1,"Juice Project Citra + Barbe Rouge",121.45
"33","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,1,"Super Radiant",121.45
"34","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Beginner's Mind",121.45
"35","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Fruit Project with Mango & Stonefruit",121.45
"36","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Fruit Project with Peach and PF",121.45
"37","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Haze",121.45
"38","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Juice Project",121.45
"39","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Super Treat",121.45
"40","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Spring",121.45
"41","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"On The Fly",121.45
"42","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Very Green",121.45
"43","Give Me All Of Your Double IPAS - Extra Green Edition Mix Pack","https://treehousebrew.com/shop/p/give-me-all-of-your-double-ipas-extra-green-edition-mix-pack",TRUE,2,"Perfect Storm",121.45
"44","AAAlterrr Ego Extra Kettle + Dry Hopped American IPA [4-pack]","https://treehousebrew.com/shop/p/aaalterrr-ego-extra-kettle-dry-hopped-american-ipa-4-pack",TRUE,1,"AAAlterrr Ego Extra Kettle + Dry Hopped American IPA [4-pack]",18.2
"45","Perfect Storm Extra Kettle + Dry Hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/perfect-storm-extra-kettle-dry-hopped-double-ipa-4-pack",TRUE,1,"Perfect Storm Extra Kettle + Dry Hopped Double IPA [4-pack]",21.2
"46","St. Patrick's Day Tulip Glass - [Lucky]","https://treehousebrew.com/shop/p/st-patricks-day-tulip-glass-lucky",FALSE,NA,NA,NA
"47","Fruit Project Mango + Stonefruit [4-pack]","https://treehousebrew.com/shop/p/fruit-project-mango-stonefruit-4-pack",TRUE,1,"Fruit Project Mango + Stonefruit [4-pack]",21.2
"48","JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]","https://treehousebrew.com/shop/p/jjjuliusss-extra-kettle-dry-hopped-ipa-4-pack",TRUE,1,"JJJULIUSSS Extra Kettle + Dry Hopped IPA [4-pack]",18.2
"49","Haze Double IPA - 12 oz. Cans [12-pack]","https://treehousebrew.com/shop/p/haze-double-ipa-12-oz-cans-12-pack",TRUE,1,"Haze Double IPA - 12 oz. Cans [12-pack]",39.6
"50","Curiosity One Hundred Nine Experimental Double IPA [4-pack]","https://treehousebrew.com/shop/p/curiosity-one-hundred-nine-experimental-double-ipa-4-pack",TRUE,1,"Curiosity One Hundred Nine Experimental Double IPA [4-pack]",21.2
"51","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Beginner's Mind",123.65
"52","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Curiosity One Hundred Nine",123.65
"53","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Double Shot Espresso- Can",123.65
"54","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Fascination",123.65
"55","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Fruit Project with Mango & Stonefruit",123.65
"56","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,2,"Fruit Project with Peach and PF",123.65
"57","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Green",123.65
"58","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Impermanence- Can",123.65
"59","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"JJJuliusss",123.65
"60","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Julius",123.65
"61","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Juice Project",123.65
"62","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Juice Project Citra + Barbe Rouge",123.65
"63","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Moment of Clarity",123.65
"64","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Nervous Energy",123.65
"65","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,2,"On The Fly",123.65
"66","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Peach Tart with Guava",123.65
"67","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Simple Life- Can",123.65
"68","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,2,"Spring",123.65
"69","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Super Radiant",123.65
"70","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Super Treat",123.65
"71","Give Me All Of Your Cans Mix Pack [Best Variety!]","https://treehousebrew.com/shop/p/give-me-all-of-your-cans-mix-pack-best-variety",TRUE,1,"Very Green",123.65
"72","Juice Project Cold-hopped Double IPA [4-pack]","https://treehousebrew.com/shop/p/juice-project-cold-hopped-double-ipa-4-pack",TRUE,1,"Juice Project Cold-hopped Double IPA [4-pack]",21.2
"73","Juice Project Citra + Barbe Rouge Cold-hopped Double IPA","https://treehousebrew.com/shop/p/juice-project-citra-barbe-rouge-cold-hopped-double-ipa",TRUE,1,"Juice Project Citra + Barbe Rouge Cold-hopped Double IPA",21.2
"74","Double Shot Espresso Imperial Coffee Stout with Extra Coffee [4-pack]","https://treehousebrew.com/shop/p/double-shot-espresso-imperial-coffee-stout-with-extra-coffee-4-pack",TRUE,1,"Double Shot Espresso Imperial Coffee Stout with Extra Coffee [4-pack]",34.2
"75","Fascination Fruited Double IPA [4-pack]","https://treehousebrew.com/shop/p/fascination-fruited-double-ipa-4-pack",TRUE,1,"Fascination Fruited Double IPA [4-pack]",20.2
"76","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Curiosity One Hundred Nine",117.95
"77","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Fascination",117.95
"78","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Fruit Project with Mango & Stonefruit",117.95
"79","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"GGGreennn",117.95
"80","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Green",117.95
"81","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Haze 12 oz",117.95
"82","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"JJJuliusss",117.95
"83","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Julius",117.95
"84","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Juice Project",117.95
"85","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Juice Project Citra + Barbe Rouge",117.95
"86","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Spring",117.95
"87","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Super Radiant",117.95
"88","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Super Treat",117.95
"89","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,1,"Very Green",117.95
"90","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,2,"Beginner's Mind",117.95
"91","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,2,"Doubleganger",117.95
"92","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,2,"Fruit Project with Peach and PF",117.95
"93","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,2,"Juice Project Citra + Simcoe",117.95
"94","Give Me All Of Your Hops - Sunny Days Edition Mix Pack!","https://treehousebrew.com/shop/p/give-me-all-of-your-hops-sunny-days-edition-mix-pack",TRUE,2,"On The Fly",117.95
"95","Cold Brew - Monochrome Blend!","https://treehousebrew.com/shop/p/house-blend-cold-brew-xy8kp-bngmt",FALSE,NA,NA,NA
"96","Drink Your Fruits Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack",TRUE,4,"Fruit Project with Mango & Stonefruit",124.2
"97","Drink Your Fruits Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack",TRUE,4,"Fruit Project with Peach and PF",124.2
"98","Drink Your Fruits Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack",TRUE,4,"JJJuliusss",124.2
"99","Drink Your Fruits Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack",TRUE,4,"Juice Project",124.2
"100","Drink Your Fruits Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack",TRUE,4,"Juice Project Citra + Barbe Rouge",124.2
"101","Drink Your Fruits Mix Pack","https://treehousebrew.com/shop/p/drink-your-fruits-mix-pack",TRUE,4,"Juice Project Citra + Simcoe",124.2
"102","Triple Shot House Blend Imperial Stout with custom House-roasted Coffee [500 ML]","https://treehousebrew.com/shop/p/triple-shot-house-blend-imperial-stout-with-custom-house-roasted-coffee-500-ml",TRUE,1,"Triple Shot House Blend Imperial Stout with custom House-roasted Coffee [500 ML]",11
"103","Easy Rider Glass with Baby Can Logo","https://treehousebrew.com/shop/p/easy-rider-glass-with-baby-can-logo",FALSE,NA,NA,NA
"104","Super Treat Double IPA [4-pack]","https://treehousebrew.com/shop/p/super-treat-double-ipa-4-pack",TRUE,1,"Super Treat Double IPA [4-pack]",20.2
"105","Permanence Decadent Imperial Milk Stout with Maple + Chocolate + Coffee [500 ML Bottle]","https://treehousebrew.com/shop/p/permanence-decadent-imperial-milk-stout-with-maple-chocolate-coffee",TRUE,1,"Permanence Decadent Imperial Milk Stout with Maple + Chocolate + Coffee [500 ML Bottle]",12
"106","Simple Life Imperial S'mores Milk Stout with Chocolate + Marshmallow + Graham Crackers [4-pack]","https://treehousebrew.com/shop/p/simple-life-imperial-smores-milk-stout-with-chocolate-marshmallow-graham-crackers",TRUE,1,"Simple Life Imperial S'mores Milk Stout with Chocolate + Marshmallow + Graham Crackers [4-pack]",34.2
"107","Beginner's Mind Double IPA [4-pack]","https://treehousebrew.com/shop/p/beginners-mind-double-ipa-4-pack",TRUE,1,"Beginner's Mind Double IPA [4-pack]",20.2
"108","St. Paddy's Day Can Caddie","https://treehousebrew.com/shop/p/st-paddys-day-can-caddie",FALSE,NA,NA,NA
"109","Spring Seasonal Double IPA [4-pack]","https://treehousebrew.com/shop/p/spring-seasonal-double-ipa-4-pack",TRUE,1,"Spring Seasonal Double IPA [4-pack]",18.2
"110","On The Fly Imperial IPA [4-pack]","https://treehousebrew.com/shop/p/on-the-fly-imperial-ipa",TRUE,1,"On The Fly Imperial IPA [4-pack]",20.2
"111","Super Radiant Fruited Double IPA with Extra Peach [4-pack]","https://treehousebrew.com/shop/p/super-radiant-fruited-double-ipa-with-extra-peach-4-pack",TRUE,1,"Super Radiant Fruited Double IPA with Extra Peach [4-pack]",21.2
"112","Steadfast Barrel-blended Imperial Stout with Chocolate + Coffee","https://treehousebrew.com/shop/p/steadfast-barrel-blended-imperial-stout-with-chocolate-coffee",TRUE,1,"Steadfast Barrel-blended Imperial Stout with Chocolate + Coffee",10
"113","Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]","https://treehousebrew.com/shop/p/impermanence-imperial-milk-stout-with-chocolate-maple-coffee",TRUE,1,"Impermanence Imperial Milk Stout with Chocolate + Maple + Coffee [4-pack]",34.2
"114","Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]","https://treehousebrew.com/shop/p/nervous-energy-milk-stout-with-maple-vanilla-cinnamon-4-pack",TRUE,1,"Nervous Energy Milk Stout with Maple + Vanilla + Cinnamon [4-pack]",21.2
"115","Big Nugget Barrel-Blended Imperial Stout with Almonds + Coconut","https://treehousebrew.com/shop/p/big-nugget-barrel-blended-imperial-stout-with-almonds-coconut",TRUE,1,"Big Nugget Barrel-Blended Imperial Stout with Almonds + Coconut",10
"116","Fruit Project Passionfruit + Peach Fruited Double IPA [4-pack]","https://treehousebrew.com/shop/p/fruit-project-passionfruit-peach-fruited-double-ipa-4-pack",TRUE,1,"Fruit Project Passionfruit + Peach Fruited Double IPA [4-pack]",21.2
"117","Guava + Peach + Hibiscus Tart [4-pack]","https://treehousebrew.com/shop/p/guava-peach-hibiscus-tart-4-pack",TRUE,1,"Guava + Peach + Hibiscus Tart [4-pack]",15.2
"118","Single Shot Coffee Milk Stout with House-roasted Coffee [4-pack]","https://treehousebrew.com/shop/p/single-shot-coffee-milk-stout-with-house-roasted-coffee-4-pack",TRUE,1,"Single Shot Coffee Milk Stout with House-roasted Coffee [4-pack]",18.2
"119","Moment of Clarity Milk Stout with Chocolate + Coffee + Maple","https://treehousebrew.com/shop/p/moment-of-clarity-milk-stout-with-chocolate-coffee-maple",TRUE,1,"Moment of Clarity Milk Stout with Chocolate + Coffee + Maple",21.2
"120","Sweet Ride - Espresso + Raspberry + Vanilla / Imperial Milk Stout [500 ML Bottle]","https://treehousebrew.com/shop/p/sweet-ride-peanut-butter-hazelnut-coffee-imperial-milk-stout-y5l5r",TRUE,1,"Sweet Ride - Espresso + Raspberry + Vanilla / Imperial Milk Stout [500 ML Bottle]",12
"121","Sweet Ride Fluffernutter","https://treehousebrew.com/shop/p/sweet-ride-fluffernutter",TRUE,1,"Sweet Ride Fluffernutter",12
"122","Sweet Ride - Peanut Butter + Hazelnut Coffee / Imperial Milk Stout","https://treehousebrew.com/shop/p/sweet-ride-peanut-butter-hazelnut-coffee-imperial-milk-stout",TRUE,1,"Sweet Ride - Peanut Butter + Hazelnut Coffee / Imperial Milk Stout",12
"123","Tree Of Life Blended Barleywine - Batch Two","https://treehousebrew.com/shop/p/tree-of-life-blended-barleywine",TRUE,NA,NA,NA
"124","Cozy Baltic Porter [500 ML Bottle]","https://treehousebrew.com/shop/p/cozy-baltic-porter",TRUE,1,"Cozy Baltic Porter [500 ML Bottle]",6.5
"125","Warmth - Belgian-style Quadrupel [12 oz Bottle]","https://treehousebrew.com/shop/p/warmth-belgian-style-quadrupel",TRUE,1,"Warmth - Belgian-style Quadrupel [12 oz Bottle]",4
"126","The Universe Is Indifferent - Imperial Milk Stout with Chocolate + Coffee [500 ML Bottle]","https://treehousebrew.com/shop/p/the-universe-is-indifferent-imperial-milk-stout-with-chocolate-coffee",TRUE,1,"The Universe Is Indifferent - Imperial Milk Stout with Chocolate + Coffee [500 ML Bottle]",12
"127","Chocolate Fudge Cake Imperial Milk Stout with Chocolate and Vanilla","https://treehousebrew.com/shop/p/chocolate-fudge-cake-imperial-milk-stout-with-chocolate-amp-vanilla",TRUE,1,"Chocolate Fudge Cake Imperial Milk Stout with Chocolate and Vanilla",12
"128","Love Imperial Red Velvet Cake Milk Stout","https://treehousebrew.com/shop/p/love-imperial-red-velvet-cake-milk-stout",TRUE,1,"Love Imperial Red Velvet Cake Milk Stout",12
"129","Sweet Ride Cookies and Cream Banana Cream Sundae","https://treehousebrew.com/shop/p/sweet-ride-cookies-amp-cream-banana-cream-sundae",TRUE,1,"Sweet Ride Cookies and Cream Banana Cream Sundae",12
"130","Staff Acknowledgement [Tip Jar]","https://treehousebrew.com/shop/p/ikmufggvm2junnr92g4dsmsl542gdn",FALSE,NA,NA,NA
"131","Ultimate Coffee Lover's Starter Kit","https://treehousebrew.com/shop/p/ultimate-coffee-lovers-starter-kit",FALSE,NA,NA,NA
"132","The Tree House CHEMEX","https://treehousebrew.com/shop/p/the-tree-house-chemex",FALSE,NA,NA,NA
"133","CHEMEX Bonded Filters","https://treehousebrew.com/shop/p/chemex-bonded-filters",FALSE,NA,NA,NA
"134","Tree House Coffee Company Diner Mug","https://treehousebrew.com/shop/p/tree-house-coffee-company-diner-mug",FALSE,NA,NA,NA
"135","Paragon Espresso Blend","https://treehousebrew.com/shop/p/paragon-espresso-blend",FALSE,NA,NA,NA
"136","Monochrome Medium-Dark Roast Blend [Whole Bean]","https://treehousebrew.com/shop/p/monochrome-medium-dark-roast-blend-whole-bean-new",FALSE,NA,NA,NA
"137","Aurora - Blended Coffee [New!]","https://treehousebrew.com/shop/p/aurora-blended-coffee-new",FALSE,NA,NA,NA
"138","Tree House Blend Coffee - House-roasted Core Blend","https://treehousebrew.com/shop/p/tree-house-blend-coffee",FALSE,NA,NA,NA
"139","Peru - Finca La Lima [Limited Whole Bean Coffee] **NEW!**","https://treehousebrew.com/shop/p/peru-finca-la-lima-limited-whole-bean-coffee",FALSE,NA,NA,NA
"140","Fair & Square Whole Bean Coffee","https://treehousebrew.com/shop/p/fair-square-whole-bean-coffee",FALSE,NA,NA,NA
"141","Willi Becher Glass - Tree House Logo [Choose Color!]","https://treehousebrew.com/shop/p/orange-willi-becher-glass",FALSE,NA,NA,NA
"142","Juice Project Teku","https://treehousebrew.com/shop/p/juice-project-teku",FALSE,NA,NA,NA
"143","Tree House Puzzles (1000 Piece)","https://treehousebrew.com/shop/p/julius-puzzle-1000-piece",FALSE,NA,NA,NA
"144","Tulip Glass with Tree House logo [Choose Color!]","https://treehousebrew.com/shop/p/tulip-glass-black-logo",FALSE,NA,NA,NA
"145","1 Liter Rastal Tankard with Stacked Tree House Logo","https://treehousebrew.com/shop/p/1-liter-rastal-tankard-with-stacked-tree-house-logo",FALSE,NA,NA,NA
"146","Rastal Teku with Tree House Logo [Choose Color!]","https://treehousebrew.com/shop/p/rastal-teku-black-tree-logo",FALSE,NA,NA,NA
"147","MiiR Can Chiller","https://treehousebrew.com/shop/p/miir-can-chiller",FALSE,NA,NA,NA
"148","White Logo 15.25 oz Spiegelau Cognac Glass","https://treehousebrew.com/shop/p/white-logo-1525-oz-spiegelau-cognac-glass",FALSE,NA,NA,NA
"149","60 Oz. Pitcher","https://treehousebrew.com/shop/p/60-oz-pitcher",FALSE,NA,NA,NA
"150","Juice Machine Teku","https://treehousebrew.com/shop/p/juice-machine-teku",FALSE,NA,NA,NA
"151","Tree House Diamond Logo Tote Bag!","https://treehousebrew.com/shop/p/tree-house-diamond-logo-tote-bag",FALSE,NA,NA,NA
"152","Speckled Almond Coffee Mug","https://treehousebrew.com/shop/p/speckled-almond-coffee-mug",FALSE,NA,NA,NA
